title,story_points
user want give location im searching find gw car location current,30
next want generic texts buttons mvo descriptions generic hub app,10
mind want retrieve reservations label enrich rides user data required shuttel classification invoicing,20
hub user want pay private rides immediately via ideal,50
user want able complete gwaccount registration hub registration still get account change mind,30
user want cancel upcoming gw reservation free others,10
user want change upcoming reservation change time transport,80
user want see available ecars hub know reserve,80
user want able see faqs find relevant information,20
user want see available gazelles know many left,50
user want see status gazelle know open closed,20
user want see availability public greenwheels cars location choose transport options,80
user want give permission gps know app uses location,20
user want open close reserved gazelle start using,30
user want see account information edit remove data,20
user want fill extra information greenwheels greenwheelsaccount,10
user want logout safely close account,05
user want see al different information pages easily see go,20
user want easy way find support page see run problems,20
user want make reservation office transport move clients,50
user want see detailed view past reservation see info,30
user want see detailed view planned reservation edit see info,30
user want see confirmation screen ended reservation know ended reservation,30
user want see active reservation know current state reservation,50
user want see past reservations know see transport used,30
user want see list upcoming reservations know transport upcoming period,30
user want see reservation complete know transportation,20
user want see screen relevant open app move quickly,30
user want see registration completed know everything went well,10
user want provide password login use app,10
user want fill code validate email continue registration,20
user want fill email receive validation code register app,20
user want able fill verification code new password login,30
user want see information app know app use,10
user want login make reservation app,30
user want fill extra information continue registration,30
pack want show intercom faq packnl users know find answers,10
employer dont want see total cost job summary im scared total amount,10
improve download app bar mobile intercom widget,05
employer want dont want able change job someone already hired ms wont break,10
employer want control email notifications per category choose emails receive,50
pack want receive right events back end set intercom,50
pack want finalize refer friend epic students know works,50
user want share job nice information get awareness job,05
user always want see privacy user policy,10
user want use intercom clear communication pack,20
user want correct navigation job overview view jobs easily,10
pack want register correct function function group ms selecting geen cao data correct complete,20
student want see compliments company received browsing jobs rockons context get better idea like work,30
improvement increase number recommended candidates 10 25 show verified students,05
student want see animation accepting job offer action gets positive vibe,10
student want see animation receive job offer delighted got,10
student want see animation submit application interaction less abrupt,30
student want control communication preferences per channel communication category choose notifications receive channel,80
employer want automatically verified sign publish vacancies via pack without showstoppers,20
employer want better timesheet email see details timesheet directly,30
employer want receive better email student accepts hire offer understand means next steps,30
employer want receive better email receive new inbox message directly see message,30
employer want receive better new applicant emails review application directly,30
student want receive email timesheet rejected know submit new one,10
improvement remove als role required experience app eg 01 jaar ervaring als promotiemedewerker become 01 jaar ervaring,10
employer want better way add job requirements dont accidentally continue without saving job requirements,30
employer want add people gave rockon favourites dont search old jobs,30
student dont want add id number accepting offer pack dont receives personal data dont need,20
employer want open job job succes screen share job via url,05
implement updated design total jobs found job list,05
ensure job related communication always uses company name specified job,10
student want see badge number unread messages pack app icon homescreen know many unread messages without opening app,30
employer want see pack sna certified visit website know pack awesome work,20
employer want guided right action candidates job filled faster,10
employer want view jobs web created employer dashboard share link network,10
user want see android ios download buttons footer im another type device know platforms available,10
student want see jobs got compliment job list see job received compliment,30
student want choose show entire detailed job history employers remain private ive worked,30
student want manage privacy settings control behaviour pack see,30
employer want see jobs student worked via pack get better understanding experience,50
improve primary hiring actions employers,30
user want dont want see dates mobile dont get overloaded information,20
user always want see sidebar job info web job detail page directly download app,30
student want know pack available amsterdam right,10
app improvement button loaders buttons load time impact performance,10
student want see bsn valid know entered valid bsn number uitzendovereenkomst,20
pack want add validated bsn number student contract uitzendovereenkomst,05
user want know job located know ill working,20
student want easily share personal invite link start earning referral bonuses,50
student want view pack job history see job rating overview,50
student app installed want deeplinked job app open url mobile apply directly,80
student want see per direct start date past know urgency doest look weird,20
pack want implement appsflyer know well marketing channels perform must haves,80
user want see navigation header job detail page navigate parts site,30
pack want implement intercom student app keep track student feedback,50
student want sign referral link web get nice bonus,30
student want get see succes state ive create account web know ive succesfully create account,30
employer want mark job cancelled annuleren job visible anymore,20
pack want measure page views employers google analytics track measure behaviour,20
improve favourite button according new design,10
student want sign via web download app signed,50
loader opdrachtbevestigingen list,20
pack want add extra column bootstrap doverloond keep track whos got paid,20
employer want see number jobs applicant worked via pack,10
student want get notified earn referral bonus know earned,10
hide geen jobs worked via pack block viewing student profile,05
employer want update public company name creating account vacancies look fresh,20
student want see correct statuses jobs applications always clear,50
reopt push notifications settings,05
student want know person im chatting know role company,20
student want get introduction app open first time understand benefits works,30
pack want track job detail pages viewed measure learn,20
pack want implement intercom keep track client feedback,20
gebruikersvoorwaarden algemene voorwaarden offer modal,05
student want sort jobs recently added see freshest jobs pack,20
student want sort jobs start date find jobs start soonest,20
student want sort jobs highest uurloon find jobs pay,20
employee want reset password via web,20
student want get paid meet referral criteria earn due bonus,50
student want see overview referral bonuses know much ive earned,80
student first want select categorybranch adding past experience list functions becomes easier browse,20
employer want clearly see edit job role company name creating job customise brand looks,10
student want able edit remove education,20
employer want get error message try create eenmalig job past im corrected making mistake,10
employer want remove verification blocker longer mandatory,10
student want learn packs referral program timesheets verdiensten earn money work friends,20
student want know finer details referral bonuses know exactly works,05
student want see many people worked company reviews context,20
employer want see good looking contract preview know part platform,30
check new screens screen names firebase analytics,10
employer want see completed jobs separate list overview past jobs,20
employer want jobs automatically marked complete pass end date removed app,80
student want able skip id steps application flow continue job application,30
employer want preview contract sign,30
student want see preview contract sign know im getting,30
fix duplicate branches functions implementing uptodate function list,50
student want able sign contract previously generated dont regenerate contract,20
employer want blocked reducing amount open positions job creation open offers reject candidates offer dont want,10
employer want applicants notified revoke offer know whatsup,20
employer want able revoke unsigned offer case sent offer mistake want make offer someone else,30
employer want able reinvite rejected applicant apply case change mind rejected mistake,20
employer want send much offers open positions dont accidentally hire people need,20
employer want see applicants declinedrejected offer always full overview candidates,30
employer want see applicants rejected overview past applicants actions,30
research security sharing login data across subdomains,30
user want see company rated know good place work,10
mobile rework past experience empty state,20
students want see total number jobs worked profile keep track pack experience,10
employer want applicants notified job becomes complete theyre aware,30
employer want applicants notified mark job full theyre aware,20
employer want applicants notified unpublish job theyre aware,20
user want see apply job via app start application process,20
user want see payment summary job know much ill earn,20
user want see full time date overview whole job know exactly days times ill need work,30
employer want choice exit without saving save exit close save job seamlessly,20
employer want want reminded closing job without saving ive actually made changes dont get bothered unneceserrily,20
user want see employers details job details page read information employer,10
user want see sollicitatieproces job detail page know expect apply job,10
user want see de vereisten job job detail page know requirements ive meet apply,10
user want see job description job detail page read information job,10
user want see type job eenmaligwekelijks etc beginend date job detail page roughly work,10
user want see job title employer name pictures job detail page know kind job employer im looking,10
user want see pictures top job detail page get good impression job,50
user want able click jobs job overview see job details,10
employer want mark job complete close end job,80
employer want mark job full stop receiving applications ive filled positions elsewhere,50
employer want able delete concept job clean job dashboard,20
employer want unpublish job one hired yet take offline,50
employer want see job status labels im reassured jobs current status,20
user want see overview jobs available get good impression pack offer,30
user want see details jobs available click explore,30
visitor want able browse vacancies packnl site one click away get curious downloading app,10
employer want see name name company account belongs header instellingen menu naming makes sense,10
pack want see tou privacy policy settings overview screen im legally compliant,05
student want leave email adress receive link download app,20
student want download app apply job,10
student want see description job know,05
student want see picture job get good sense job,30
student want see details job know job apply,20
employer want choose automatische incasso pay way,10
pack want see usable screen names know user navigates app,30
student want upload id document legally work,50
backend upload id document mysolution,30
backend generate contract mysolution,50
backend submit key student information mysolution,30
student want see disclaimer hourly rate accepting job offer know final amount getting,05
student want see disclaimer hourly rate applying job know final amount getting,05
employer want spelling check vacancy description screen dont make typos,05
employer want see feedback signing contract offer students get work,10
pack want verifiy companys employee start publishing jobs,20
pack want verifiy signed contract employer specific job application system send offer student,50
employer want know expect hiring student know,30
employer want notified im verified job creation know cant publish jobs,30
employer want notified im verified know cant publish jobs,30
student want know expect accepted job know get work,20
pack want change status student hired student work,80
student want indicate legally allowed work netherlands continue application,20
student want sign contract accept job offer legally work,30
student want accept job offer go work,80
student want answer stipp question get awesome pension,05
student want supply bsn number passport,05
student want select type id document going use,05
student want able change street city wrongly prefilled,20
student want know im compliant opvolgend werkgeverschap able apply job,20
student want able apply job apply job,50
student want see contracts settings know contracts signed,30
student want see sorry screen got offer id wasnt checked yet know cant accept offer,20
employer would want know student want send offer verified pack,10
student want know contract generated know cannot sign ready,30
student want see risks associated job im fully aware,20
pack want receive email id needs checked make appointment student,10
pack want approve students id id checked student accept job offers,20
student always want option apply loonheffingskorting pack signing job contract always option change,30
student want add passport expiry date legally go work,20
student want add passport number legally go work,20
student want able reset password forgot password,50
student want cancel contract personal data removed,20
employer want know page trying open doesnt exist get back another page platform,30
add illustrations animations job published page job dashboard first job page,30
add svg illustrations pages registration steps,20
employer want sign contract offer students get work,50
employer want see details contract see contracts take action,05
employer want see overview contracts signed know contracts signed,05
add privacy statement algemene voorwaarden en tou,05
bootstrapped view database production,30
employer want receive key emails im always date,50
employer want upload rie one im legally compliant,30
employer want see edit basic personal settings update information,50
employer tell im rejecting time sheet since student right know,10
employer want select least one job picture know job look good,20
employer want select student favourite student detail profile favourite student well,30
student want edit email phone number update,20
employer want submit rie compliant law know im actually compliant,20
visitor want know cities pack available know pack something,30
employee want know download apps apply job,10
employer dont want edit job type possible,20
visitor want read detailed information tc privacy policy know trust pack,10
able click students name timesheet pull profile,20
pack want receive email employer signed contract know generate contract student,10
reoptin push notifications key flows,30
ios user want see message count badge tabbar whereever app im always aware new inbox messages,10
student want see empty state filter doesnt find job,10
student want job status updated job detail page easily see status job take action,20
employer dont want see betalingen since going active,05
employer want add profile picture student knows heshe dealing,30
employer dont want see settings empty use,05
employer want change job type duplicated job tailor preferences,20
employer want add custom role job tailor preferences,20
employer want add risks associate job student informed accepting job,10
pack want manage content privacy policy andor terms use one place align everywhere,30
visitor want confirmed contact pack page kow im right place,30
visitor want see contact options pack pick preferred option,20
chrome android browser color purple,05
mobile menu close pressing next,10
student want see bank account details know ive entered correctly,20
student want submit payout preferences get paid want,20
student want add feedback review employer pack use information create better service,20
student want add compliment rating rate rockon share option,50
student want know profile picture uploading know nothing wrong,30
student want see amount jobs worked pack reflect profile,30
student want see compliments profile know companies think,50
employer want see list fulfilled jobs know positions filled job,20
employer want see single fulfilled job know job,10
employer want know enter payment details creating new job publish job,30
employer want see compliments student received know rated highly,30
student want get message im rejected know im rejected,10
student dont want click branche filter since working,05
employer want agree terms publish job actually publish job,10
employer want see selected cao bruto uurloon know correct publishing,05
employer want see amount amazing rating student assess student,10
employer want leave improvement suggestion student knows heshe could improve upon,10
employer want select compliments give student rock rating student feel good performance,50
employer want give rating student others use information,50
employer want tell location job student knows heshe working,30
employer want seemlessly enter payment details creating first job dont restart flow,50
employer want see full cost indication know much job might cost publish,20
employer want confirm basic setup job im sure correct publish,10
employer want confirm conditions employment correct im legally safe publish job,20
employer want see summary conditions employment know conditions,30
employer want see cost estimate entering bruto uurloon know ill actually paying per hour,20
employer want enter bruto uurloon job specify employee earn,50
employer want select salaristrede selected cao specifiy level responsibility,10
employer want select salarischaal cao determine right salary employees,20
employer want select cao option legally continue setting salary job,50
employer want select predefined set reasons rejecting student know im legally compliant,30
pack want track site able get certain insight site performs visitors behave,05
student want submit bsn apply loonheffingskorting,20
student want know passport id uploading know nothing wrong,20
student want tell whether already worked uitzendbureau six months get higher pension rate,10
student want see risks applying job decide want job,20
student want know create account im confinced start creating account,10
employer want create account start creating account,10
pack want able adjust social media meta tags control url shared,20
visitor want nice 404 500 page dont see ugly error page,20
visitor want see summary information footer,20
visitor want see employers offer jobs pack im reassured pack credible platform,20
visitor want see overview jobs available pack im reassured pack credible platform,30
visitor want decide continue student employer page get information relevant,20
visitor want instantly know pack would relevant get convinced pack suit needs,30
employer want login enter personal environment,05
employer want able create account start posting jobs,10
employer want see reasons hire student pack instance im convinced create account,10
student want see reasons want work pack instance im convinced quickly download app,50
visitor want easiliy navigate student page employer page landingpage get relevant information,50
student want key questions answered convinced download app,30
student want download app andriod ios start searching jobs,10
student want see summary key usps pack get convinced download app,20
student want get information flexiblitiy jobs get convinced download app,50
student want see successfully saved personal user data im sure saved,10
student want see address information company know get work,10
employer want get favourite students recommend list top,30
student want opt push notifications stay updated jobs,10
student want submit phone number pack contact,20
student want submit place birth legally work,10
student employer want submit actiecode pack landingpage change getting affiliate fee,20
student want see loonhefftings details check,20
student want see address details work legally,30
student want see contact details check submitted correctly signup,10
employer want easily navigate salary screen within job creation flow submit information,10
employer want indicate like student student show favourite,30
employer want submit bank account details pay direct debit,30
employer want select achteraf betalen pay achteraf,20
employer want select automatische incasso pay automatische incasso,20
employer want select payment frequency invoiced according preference,20
employer want add factuur adres invoice directed right address,30
student want choose whether want enable notifications get notified want,10
student want takeselect new picture dont like current one,10
student want filter based branche select branche like,50
student want see past rating company assess want work,10
student want rate employer others use information,30
student want start rating employer others use information,50
student want see rockons profile know companies think,10
student want receive notifications key moments process im updated necessary,80
student want avoid part opvolgend werkgeverschap know work platform,30
student want tell whether im 18 years older know allowed use platform,20
student want select want apply loonheffingskorting choice get loonheffingskorting,10
student want see personal details check submitted correctly signup,20
student want submit address details contract,30
student want see already uploaded id document know later,30
student want see overview setting options know settings choose,20
student want take picture front flipside id know frontside uploaded,30
student want take picture pasport know upload pasport,30
student want choose either upload id pasport document know legally work,10
student want see details subbmitted timesheet know submitted,20
student want see note timesheet see note,20
student want select long break get paid hours actually worked,20
employer want see interview process submitting job check correct,10
employer want open student profile inbox quickly assess student,20
student want see job details timesheet see job submitted timesheet,20
employer want see notitie student together timesheet take consideration acceptingrejection,10
student want able navigate easily jobs verdiensten view tabs quickly,20
student want see havent made money yet hired job know didnt make money,30
employer want see status time sheet know take action,05
employer want see reason rejected student list submitted time sheets know rejected timesheet,10
employer want get confirmation approved hours im confirmed approval succesful,05
employer want get confirmation rejected student im confirmed rejection succesful,10
employer want give reason rejecting students timesheet student knows approved,30
employer want reject timesheet student enter correct timesheet,05
employer want approve timesheet students gets paid,30
employer want see specification hours worked assess wether specified correctly,20
employer want see personal details students submitting time sheet know student submitted sheet,10
employer want see timesheets submitted know dont take action,20
employer want see list approved timesheets good overview,20
employer want see list submitted timesheets good overview,20
student want add bank account details know get paid,30
student want see status submitted time sheets know whether get paid,10
student want see details time sheet submitted know sheets submitted,30
student want see confirmation submitted hours know hours sucessfully processed,50
student want able add notitie explain hours worked,10
student want select begin end time worked get paid hours worked,20
student want select date submit hours employers knows day worked,20
student want see job submit hours know right job,10
student want select active jobs want submit timesheet right employer approve hours,30
student want see havent made money yet didnt get hired yet know didnt make money,20
student dont want able apply job already applied dont get confused,20
employer want see job details sumbitting job check correct,30
student want provide necessary personal data creating contract havent done already apply job know legally work,20
student want filter jobs various criteria find job fits,30
student want see educations profile better overview profiles looks like,20
student want select amount time spent within role give employer specifics experience within role,30
student want select roles category give indication experience within specific field,30
student want add personal bio profile employers know,30
employer want know student invited actually applied keep track application process,10
employer want able quickly conversation student ask questions,10
employer want see previous work experience student judge students havent worked pack jobs,20
employer want see previous education student judge someone based education,10
employer want see student missing information profile know details missing,10
employer want see related job information know job student relates,10
employer want see basic personal information student know dealing,10
employer want able accept student twice cant confuse others,05
employer want able accidentally reject student twice cant confuse others,05
employer want able accidentally invite student twice cant confuse others,10
employer want invite student application student knows heshe good change getting hired,30
student want submit educational level employer knows education im following,30
employer want see list students comply requirements invite right student apply,30
student want stay loggedin loggedin dont need log every time open app,20
student want filter based job type select type job want,30
student want see job type flexible hours per week know type job,20
employer want add job type flexible hours per week student knows type job,50
student want see dont upcoming jobs pending applications know dont jobs,10
student want see overview upcoming jobs pending applications know job status,30
employer want see empty state conversation inbox selected,05
student want receive email get hired,10
student want receive email application mine get rejected,10
student want receive email receive job offer,10
student want accept job offer get hired,20
emloyer want see single student im messaging continue conversation student,30
student want receive email applied job confirmation,10
student want able quickly navigate different sections app access screen need,30
student want decline job offer dont get hired,20
student want able quickly see job message thread relates always context job im talking,20
student want see chat history potential employer read messages,50
student want see overview messages inbox know conversation im,50
student want know messages inbox know list empty,20
employer want see chat history student know talked,30
employer want accept students application notified moved offer stage,20
employer want able quickly accept students application let know want hire,20
employer want reject students application notified removed list applicants,20
employer want able quickly reject students application let know didnt get job,20
employer want able quickly react students application send message,10
employer want navigate stages hiring process managing candidatesemployees,30
employer want know job im looking managing applicantsemployees,20
employer want see students applied job know arent results,05
employer want see list students applied job select right student,10
employer want able navigate werkgevers dashboard get page want get,30
employer want see list draft jobs know jobs still finish creating,20
employer want see list active jobs know jobs students apply,20
employer want see single draft job know job,10
student want receive job offer know take job,20
student want see received new message know read new message,20
student want able send message potential employers ask questions,30
student want respond job offer choose take job,10
employer want create new job student apply,05
emloyer want see overview students im messaging keep track conversations,30
employer want see description student im messaging student know student,20
employer want see detailed student profile assess student better,30
employer want able send message student let himher know im interested,50
employer want see single student applied job select right student,10
employer want see single active job know job,30
employer want publish draft job visible whole pack,10
student want land job listing screen login registration start searching jobs,10
employer want empty state screen start create new job,05
mobile scroll top changing steps signup flow,05
student want update profile picture applying better change applying,30
student want provide profile picture based profile dont upload picture already one,10
student want update meet requirements applying dont apply job cant,30
employer want able navigate different steps job creation flow,50
employer want add requirements requirements job listing student knows requirements job,20
employer want add previous experience role requirements job listing student knows much experience required,20
employer want enter shifts weekly job specify need someone,80
employer want enter shifts oneoff job specify need someone,80
pack want simple web page start directing traffic towards,10
employer published job want know succeded start accepting student applications,30
student want submit application make sure apply,30
employer want repost existing job dont make job,50
employer want able quickly invite student apply student knows heshe good change getting hired,10
employer want see single student complies requirements invite right student apply,20
student want add motivational text employer employer knows bit,30
student want get summary application submit double check info,10
student want see salary know much money earn,20
student want see many hours job requires assess whether suits availability,30
student want know type job listed make sure suits needs,10
student want see job title know type job listed,10
student want see brief description application process know expect apply,20
student want see companys pluspunten assess whether like job,05
student want able view multiple pictures assess whether like athmosphere,10
student want see many hours job requires assess whether suits availabilty,20
student want see job picture get visual impression,10
student want know job type make sure suits availability,10
employer want edit draft job update needed,20
prospect want leave email address website updated platform go live,20
employer want select job type create job meets planning needs,20
employer want add description job listing student knows job,20
student want authenticated login im able access account,50
employer want authenticated login im able access account,50
student want able delete expertise update profile,20
student want able edit expertise update profile,20
student want see expertises profile better overview profiles looks like,30
employer want delete images jobs show relevant company pictures,10
employer want create login credentials im able login creating company account,30
employer want add personal information signup,20
employer want set new password login new password,30
employer want notified change password continue password change flow,20
employer want know login attempt failed try,10
employer want add pictures job student sees kind company work,80
employer want add kvk information account dont need enter start signup,50
student want notified change password continue password change flow,30
student want know login attempt failed try,10
employer want share job posting social media channels create exposure,20
employer want choose application procedure tailor procedure according preferences,20
employer want create new draft job start filling details,50
employer want write company description student knows company,20
employer want request password reset start flow reset password,20
employer want login using email password im able access account,20
student want select category give indication experience specific field,20
student want receive recruitment invitation employer know interested skillsprofile,05
student want view jobs requirements know would good candidate,05
student want see salary job know much money earn,20
student want see brief company description know company,05
student want create account apply jobs,80
student want log facebook quickly log without creating new email adress password combination,50
student want request password reset start flow change password,05
student want log using email password access personal account,30
student want able see pack members worked company get feeling pack,20
student want able see many positions left job offer estimate chances hired,10
student want able navigate job detail see detailed information,10
student want able filter job offers based category find job suits needs,50
student want able filter job offers based date find job want work,30
student want able see basic information employer better view culture,30
student want able see detailed information job offer better understanding job beholds,80
student always want able apply job apply ever made decision,05
student want able see indication many ambience images view know many available,05
student want able see ambience images get better impression job offer take place location,20
student want able reset filters see results,20
student want able see indication job offers know cant see offers,10
student want able see mulitple job offers easily scan job fits criteria,50
student want able see basic information job offer quickly decide job fits criteria,30
shell script maken om gebruiker toe te voegen,10
onderzoeken aws api voor billinginvoice informatie,50
detailweergave gebruikers dynamisch vullen,10
lijstweergave gebruikers dynamisch vullen,05
mogelijkheid om wachtwoord voor een gebruiker te stellen,20
mogelijkheid om gebruikers te verwijderen,05
mogelijkheid om nieuwe gebruikers toe te voegen,20
hosting uit aws filteren op weekmaandjaar,20
saas tag filteren op abonnementen uit exact,20
total revenue berekenen van het geselecteerde filter,05
abonnementen uit exact filteren op weekmaandjaar,10
offertes uit exact filteren op weekmaandjaar,10
domein en ssl certificaat regelen voor productie,10
configure default session duration logged users,05
clone accept private production server,10
new developer want brief global summary project quickly know projects purpose,10
manager want able see requestedmade open quote dont get question going chase every week,10
manager want change allocation percentages manage money flexably,40
manager would like able compare actual revenue targets set,30
developer want use exact online webhook subscriptions always live updated,30
developer want use exact online webhook invoices always live updated,30
developer want use exact online webhook quotations always live updated,30
developer want research exact webhooks trigger handle deletions could implemented,10
developer want research use webhooks within overboard dont poll updates dataset live updated,50
developer want open https ports development environment webhooks tested locallly,10
developer want documentation overboard project quickly easily get started developing without missing context,30
developer want exact online sandbox account reflect production environment ensure testing closely resembles live situation,20
developer want access exact online sandbox environment test developing without impacting financial reporting exact online production environment,20
fe first icon landing page fatter lines,025
fe overviewsharestart main elements scale,60
fe replace banner share page new design,05
fe ontbrekende animaties chapter pagina,20
fe desktop styling desktop static pages,20
fe desktop 4e icon toevoegen voor desktop aanpassen timing animatie,15
generate preview image upload api,025
show api station supports app payments,10
change wireframes feedback kickoff meeting,10
ux create app flow w empty wireframe screens setup screens,05
android design charging ended session,10
android design charging started session confirmation,10
android design charging start session 4 different states,15
android design detail current session station,05
android design detail active charging session w popup,05
android design detail start charging,05
android design detail creditcard registered,15
android design creditcard view expired creditcard,05
android design creditcard view active charging session,05
android design creditcard view registered creditcard,05
android design creditcard view creditcard registered,05
android design navigation 3 different states,10
ios design charging started session confirmation,10
ios design charging start session 4 different states,15
ios design detail current session station,05
ios design detail active charging session w popup,05
ios design detail creditcard registered,15
ios design creditcard view expired creditcard,05
ios design creditcard view active charging session,05
ios design creditcard view registered creditcard,05
ios design creditcard view creditcard registered,05
ios design navigation 3 different states,10
wireframe charging started session confirmation,10
wireframe charging start session 4 different states,15
wireframe detail current session station,05
wireframe detail active charging session w popup,05
wireframe detail creditcard registered,15
ios notification session stopped,20
ios add credit card menu active sessions,20
ios retreive api active sessionif available,10
android notification session stopped,20
android retreive api active sessionsif available,20
android add credit card menu active sessions,20
wireframe creditcard view expired creditcard,05
android add button redirect faq,05
wireframe creditcard view active charging session,05
ios reenable buttons error notificacion received,10
ios notification informs user session ended,15
android reenable buttons error notification received,10
android notification informs user session ended,20
ios button link payment menu,05
android button link payment menu,05
android connection api addrevoke credit card,15
android button add remove credit card,30
ios connection api addrevoke credit card,15
ios button add remove credit card,10
wireframe creditcard view registered creditcard,05
ios notification error starting session,15
ios notification session started,15
ios show start payment button credit card registered,10
android notification error starting session,10
android notification session started,15
android show start payment button credit card registered,30
wireframe creditcard view creditcard registered,05
wireframe navigation 3 different states,10
check point able charge via nuon sent data mobile apps,20
refactor nuon updates points stations,20
monitoring keep track endpoint available,20
keep track time elapsed session,15
save creditcard access token device id double check,15
create remove creditcard endpoint mobile apps,20
create new creditcard endpoint mobile apps,20
create endpoint mobile apps stop session,15
create endpoint mobile apps start session,15
create new database table hook points requests,20
create flows different usecases,20
create endpoint receiving push data mobile city,15
ux create app flow w provided concept screens,20
next want user verify payment know,80
user want receive notification session start 3 hours,20
user want able open bike 10 minutes reservation starts,05
user want see payment overview finishing reservation paying know pay,30
next want prevent users making reservation complete payment service abused,05
user want receive notification session near end return bike time avoid tariff change,10
user want receive notification session near end return bike time avoid tariff change,30
user want able contact helpdesk case difficulties app bike know im helped need,30
user want asked end reservation dont make mistake,05
user want know filled correct verification token,10
user want know completed registration process start using app,05
user want know filled correct verification token,20
user want able close bike ending reservation session delete lock key,20
spike onderzoek tijd tussen betaling en callback,10
user want notified payment completion,10
user end session lock bike within range geofence olympic stadium,30
next want see specific analytics specific user interactions app,20
next want see specific analytics specific user interactions app,10
next want see specific analytics specific user interactions app,30
next want able analyse usage app basic google analytics,10
next want able analyse usage app,10
user want able connect second bike lock reservation,20
user want see reservation time updating beeing active reservation screen,20
user want able edit reservation,20
user want able cancel reservation,20
next want ask users participate pilot gather valuable data,30
user want able pay individual reservations via ideal dont use payment system garage,10
user want authorise app make transactions automatische incasso,10
user want able express good bad experiences app detail,30
user want create secure password login safely,20
user want receive authentication code via email use app secure way,30
user want see loader app performing something background need wait,10
user want enter personal details complete profile,20
user want create secure password login safely,10
user want enter email address log,20
store outcome latest lock statenotify listeners,20
create lockunlock button multiple states errorhandling,30
user want notified error act accordingly,20
panning image user want see splash screen start app,20
user want notified payment completion,30
user want receive confirmation feedback sent,05
next want ask user certain questions previous experiences validate business case,20
user want able express feelings experience using app thumbs updown,20
user want asked participate pilot give valuable feedback,20
user want pay individual reservations via ideal dont use payment system garage,10
image user want see splash screen open app,10
basic user want onboarded make first reservation know use service,30
user want onboarded first open app smooth user experience,30
user want asked permission sent notifications,20
user want asked permission use location camera,50
user want able reserve one additional bike fellow travellers use service well,20
user want enter personal details complete profile,30
user want notified payment completion,10
user want authorise app make transactions automatische incasso,20
user want able pay individual reservations via ideal dont use payment system garage,20
user want onboarded make first reservation know use service,50
basic user want onboarded first open app smooth user experience,30
next want ask users participate pilot gather valuable data,20
user want view details nonactive reservation,50
user want able scan qr code bike unlock bike,80
user want know status lock,30
user want know status active reservation,80
user want overview previous future reservations insight behaviour,80
next want know user starts ends parking session learn user behaviour,50
next want real time overview available bikes im always updated status system,30
next want real time overview reservations im always updated status system,50
p1 want receive data according specifications implementation side stays limited,10
p1 want overview reservations verify outgoing cars case defect,30
next want able bill clients afterwards case fines changed tariff clients billed accordingly,30
user want able look adres pb location app know navigate easily,20
user want see tariff beforehand know pay,50
user want edit time reservation im delayed still use service,80
user want cancel reservation 2 hours starts im tied commitment cant honour,30
user want reserve parking spot including bike guarantee available arrive p1,50
