title,story_points
bundelz want service customers joined via tango tango bundelz labeled app brands stay top mind,8.0
customer want userfriendly installation guidance app even tomtom installation instruction available car feel comfortable,1.0
user want help manually update mileage know mileage correct im still insured,8.0
user want install app serveral devices people update miles driven,8.0
user want get feedback activation failed know,5.0
user want app always reconnect dongle dont open app manually,2.0
platform owner want app calls nn bundelz api data flows handled nn bundelz api,3.0
user want able request reset password via app always get new password,3.0
bundelz want app always locally save data update data tomtom server internet connection data always reliable,8.0
admin want reset users password change password login,3.0
admin want see sync data check tomtom getting sync data,5.0
admin want set offset user user sees right amount kms left bundel,5.0
admin want change car user make sure right car connected user system,5.0
admin want edit user email address receive emails sent bundelz,5.0
admin want delete user client anymore client database,5.0
admin want get export user information look nn numbers check user information tomtom dashboard whenever need,3.0
user want see exact date time last updated mileage confirm whether update successful,2.0
bundelz want able periodically check certain criteria send notifications want,5.0
user want able disable password incognito see filled,1.0
user want able sync last cached odometer bundle value bundle gets updated internet connection,5.0
user want see information bundel status read information renewal proces,3.0
user want aware 100km less left current bundel know automatically receive another one,1.0
user want obd update background dont app open im driving,8.0
bundelz want log dashboard start making use,5.0
bundelz want able search users dashboard find specific user,8.0
user want know need setup account know expected,3.0
user want activate obd start tracking kms,3.0
user want know connect obd activate,5.0
user want accept terms conditions privacy statement log app first time,3.0
user want able update firmware dongle via app dongle firmware maintained,8.0
user want log access app,5.0
user want see obd syncing app im aware bundle updated,3.0
user want know bundle active wont drive uninsured,1.0
bundelz want create new user new user use application,8.0
user want able see privacy statement im aware,1.0
user want able see terms conditions im aware,1.0
user want contact customer service get answers questions,3.0
user want get email havent connected obd device know connect update driven kilometers,3.0
user want get email bundle renewed im aware pay,3.0
user want driven kms automatically updated overview driven kms,2.0
user want see last update kms know information see date,2.0
user want bundle renew automatically consumed im always insured,3.0
user want see details current bundle know get new bundle,3.0
user want know plugin obd install,5.0
user want see personal account information,3.0
user want set new password logged temporary password set password,3.0
user want receive invitation mail activate account,5.0
create google signin token supportlabelanl,0.5
signed offers dashboard include user filter,0.5
saving offer element add right account user id,1.0
receiver draw signature generate,0.5
product owner want running instance acceptance environment,5.0
manager fill product table products,2.0
manager add product table inside offer,8.0
manager filter offer list users,1.0
receiver add email address signing offer,1.0
frontend needs build production,5.0
manager see offers signed using bitsign,1.0
manager see many bitsign signatures left,2.0
manager view bitsign details signing,3.0
receiver receive bitsign details signing,5.0
manager choose per offer sign using bitsign,1.0
receiver get confirmation email accepted offer,3.0
product owner want able see stable version application acceptance server,0.5
manager get better feedback saving,1.0
receiver draw signature sign offer,5.0
manager get better feedback reordering elements inside offer,1.0
manager duplicate content element,0.5
manager delete content element,0.5
manager make new content element dashboard,0.5
product owner want able see stable version application acceptance server,3.0
manager get warning saving changes content element,0.5
manager undo changes made content element inside offer,2.0
manager get warning deleting content element,1.0
manager get warning saving changes published offer,0.5
manager get warning publishing offer,0.5
manager get warning navigating back home unsaved content element,0.5
manager get warning navigating back home unsaved offer,1.0
manager navigate back home inside content element,0.5
manager navigate back home inside offer,0.5
manager get warning deleting offer,1.0
manager view specific content element,0.5
manager edit specific content element,0.5
manager create content element wysiwig tools,5.0
manager make new offer dashboard,0.5
manager set multiple languages per content element,4.0
manager see overview pre defined content elements,1.0
manager update content element editing offer,4.0
manager want total product price calculated automatically,1.0
manager draganddrop elements inside offer change order,5.0
manager create element wysiwyg tools,2.0
manager see ive last changed offer,0.5
manager log environment,1.0
manager log environment,5.0
manager get warning closing offer element without saving first,1.0
manager save offer draft,3.0
receiver download offer pdf,8.0
receiver sign offer digitally,3.0
manager choose language offer,2.0
manager edit predefined content elements per offer,4.0
manager predefine content elements,2.0
als klant wil ik xsetforpricey promoties zien zodat ik weet hoeveel ik moet betalen,3.0
als klant wil ik xamountstamp promoties zien zodat ik weet hoeveel ik moet betalen,3.0
als klant wil ik xquantitystamp promoties zien zodat ik weet hoeveel ik moet betalen,3.0
als klant wil ik xquantityfreeitem promoties zien zodat ik weet hoeveel ik moet betalen,3.0
als klant wil ik xamountfreeitem promoties zien zodat ik weet hoeveel ik moet betalen,3.0
als klant wil ik xamountfordiscounty promoties zien zodat ik weet hoeveel ik moet betalen,3.0
als klant wil ik xamountforpercentagey promoties zien zodat ik weet hoeveel ik moet betalen,3.0
als klant wil ik xquantityforpricey promoties zien zodat ik weet hoeveel ik moet betalen,3.0
als klant wil ik xquantityfordiscountypromoties zien zodat ik weet hoeveel ik moet betalen,3.0
als klant wil ik de afprijzingen zien de app vanvoor prijs zodat ik weet hoeveel ik moet betalen,3.0
als klant wil ik xquantityforpercentagey promoties zien zodat ik weet hoeveel ik moet betalen,3.0
als gebruiker wil ik alle per x stuks ontvang zegels promoties zien de app zodat ik weet hoeveel actie ik krijg,3.0
als gebruiker wil ik alle koop set van 3 artikelen ontvang vaste prijs promoties zien de app zodat ik weet hoeveel actie ik krijg,2.0
als gebruiker wil ik alle koop set van 2 artikelen ontvang vaste prijs promoties zien de app zodat ik weet hoeveel actie ik krijg,2.0
als gebruiker wil ik alle koop stuks ontvang korting promoties zien de app zodat ik weet hoeveel actie ik krijg,2.0
als gebruiker wil ik alle per euro ontvang zegels promoties zien de app zodat ik weet hoeveel zegels ik krijg,3.0
als gebruiker wil ik alle per x stuks vaste prijs promoties zien de app zodat ik weet hoeveel actie ik krijg,2.0
als gebruiker wil ik alle per euro niet uit de selectie ontvang gratis artikel naar keuze uit selectie promoties zien de app zodat ik weet hoeveel actie ik krijg,3.0
als gebruiker wil ik alle per x stuks ontvang korting promoties zien de app zodat ik weet hoeveel korting ik krijg,5.0
als klant wil ik de winkelmand de totaalprijs per product zien inclusief de emballage zodat ik weet hoeveel ik maximaal moet betalen,3.0
als klant wil ik uitgelichte producten zien op de homepage zodat ook als het geen acties zijn ik nog weet wat ik zie,2.0
als bezorger wil ik bij het betaal overzicht kunnen zien dat er een interne opmerking zodat ik de klant kan informeren,2.0
als bezorger wil ik bij het betaal overzicht kunnen zien dat er een klantopmerking zodat ik de klant kan informeren,2.0
als bezorger wil ik bij het bezorgadres kunnen zien dat er een interne opmerking zodat ik de klant kan informeren,3.0
als klant wil ik de onboarding selecteren wat mijn mcd supermarkt zodat ik weet dat het om de juiste supermarkt gaat,1.0
als verzamelaar wil ik de flow kunnen zien dat er een opmerking van de klant zodat ik de klant de beste service kan leveren,3.0
als boon wil ik dat de paginas het meer menu linken naar de webpagina van boon mcd zodat ik zelf de tekst kan beheren,1.0
als klant wil ik alle acties op een pagina zien zodat ik kan kijken welke actieproducten ik wil kopen,5.0
als klant wil ik een opmerking toe kunnen voegen de laatste stap bij het afronden van mij bestelling zodat ik kan communiceren mijn bestelling,1.0
als klant wil ik zien bij totaal incl btw en excl verzendkosten dat het wordt incl btw excl bezorgkosten omdat het bezorgkosten zijn en geen verzendkosten,1.0
als klant wil ik de winkelmand de korting zien van mijn bestelling zodat ik weet wat ik uiteindelijk moet betalen,2.0
als klant wil ik dat de urls telefoonnummers en emailadressen actief zijn zodat ik ze kan gebruiken,3.0
als klant wil ik mijn winkelmand een product kunnen bekijken een detailscherm zodat ik nogmaals het product en de details kan bekijken,2.0
als bezorger wil ik bij het bezorgadres kunnen zien dat er een klantopmerking zodat ik de klant kan informeren,3.0
als verzamelaar wil ik een interne opmerking toe kunnen voegen aan een bestelling zodat ik wijzigingen kan communiceren met de bezorger,5.0
als verzamelaar wil ik een product kunnen bekijken een detailscherm zodat ik het juiste product beter kan vinden de winkel,3.0
als bezorger wil ik dat het retourneren van artikelen een vaste stap wordt de flow zodat ik het niet vergeet,3.0
als bezorger wil ik dat het toevoegen van de teruggave van statiegeld een vaste stap wordt de flow zodat ik het niet kan vergeten,3.0
als bezorger wil ik dat het toevoegen van statiegeld een vaste stap wordt de flow zodat ik het niet kan vergeten,3.0
als bezorger wil ik de bon automatisch versturen zodat ik geen typefouten kan maken,5.0
als verzamelaar wil ik extra producten toe kunnen voegen zodat ik de bestelling compleet kan maken,3.0
consumenten app ios 13 ready maken swift 5,2.0
medewerkers app ios 13 ready maken swift 5,2.0
als gebruiker wil ik alle per x stuks ontvang gratis artikel promoties zien de app zodat ik weet hoeveel actie ik krijg,2.0
als gebruiker wil ik dat promoties worden meegenomen op de bon zodat ik terug kan zien hoeveel ik betaald heb,8.0
als gebruiker wil ik de prijs afprijzing zien het overzicht van producten binnen een categorie zodat ik weet welke producten de aanbieding zijn,3.0
als gebruiker wil ik een overzicht van alle acties zodat ik weet wat er allemaal afgeprijst,2.0
als gebruiker wil ik de afprijzing zien op de detailpagina van het product zodat ik weet hoeveel ik bespaar,5.0
als gebruiker wil ik de huidige prijs zien op de detailpagina van het product zodat ik weet hoeveel ik er voor moet betalen,8.0
user boons markt utrecht want pay delivery app dont delivery guy,3.0
employer orderpicker want able manually add uac scanner able scan barcode,3.0
searching products also include short description,3.0
send receipt client via email generate pdf,5.0
user want see different labels promotions,8.0
centric todo check double promotions,8.0
centric todo discountservice max quantity 0 max amount 0,2.0
centric todo prod repo promoted expand division department,1.0
centric todo order model calculate stamps,2.0
label want verify succesful receipt uploads checking exist,3.0
label want save receipts registries,5.0
label want save additional information dbmut file,3.0
label want update inventory ses,4.0
user want know total price possible promotions,3.0
booniq want scheduler promotion parsing,8.0
booniq want model promotion information,3.0
booniq want parse promotions weekly,5.0
boon want upload promotion files server,5.0
user want reset password non mobile device,3.0
user want able activate boon account nonmobile device,3.0
boon want show flows phase 1,3.0
calculate zegels based total prices order,1.0
calculate actual product prices inc tax,2.0
research different product prices per store,0.5
scheduler task handling dbmut file,5.0
user want notified promotions want order anymore available delivery day,3.0
android show password requirements create new password screen,0.5
employee want add boon emballage order,3.0
user want pay right final amount order,2.0
boon want display pricing available time slots delivery bconsumer app,1.0
boon want activate right supermarkets postcodes app,0.5
boon want user zipcode check soon user added first product listcart,3.0
ios create password follow structure android bconsumer app,2.0
user want see detail view active orders,3.0
boon want display 4 discountpromotion products homepage bconsumer app,2.0
boon want display articles bconsumer app,3.0
user want confirmation changing preferred supermarket,2.0
user want see detail view closesttodelivery order,1.0
employee want app update payment status backend finish payment flow,2.0
employee want start payment flow,3.0
boon want display right product detail information bconsumer app,3.0
user want notified forgot confirm account via email,2.0
boon want employee register emballage items costumer home delivery,5.0
boon want display right content bemployee app,1.0
user want see status current order bconsumer app,2.0
boon want make barcode scanner faster bemployee app,0.5
boon want see data analytics bconsumer app,0.5
boon want display onlydiscountpromotion product page bconsumer app,3.0
boon want display right content bconsumer app,3.0
implement api calls notifications mock,3.0
user want reset password forgot password,1.0
delivery driver want cancel order option,0.5
delivery driver want return products option,3.0
delivery driver want scan packages upon arrival current order,2.0
user want able see order overview currently ongoing,3.0
user want able see error screen something goes wrong placing order,3.0
user want see order placed confirmation screen,2.0
user want place order api,3.0
user want able change delivery time slot final order overview,2.0
user want able change delivery method address final order overview,2.0
user want able see final order overview,5.0
user want able choose delivery time slot,5.0
user want see warning try close current checkout flow,2.0
user want able change pickup location,3.0
user want able change delivery address,3.0
user want able choose delivery method,5.0
label want perform authenticatie check user proceeds checkout flow shopping cart,2.0
user want see error message shopping cart cant retrieved,1.0
user want see empty view dont items shopping list,1.0
user want able see much order amount missing,2.0
user want see indication able place order,5.0
user want able see list products,1.0
delivery driver want print labels arent enough,1.0
backend finish delivery start payment,1.0
backend update status product link brokenunwanted,2.0
implement api call unavailable product,2.0
implement api call selected alternative products,2.0
check alternative products show scanner,3.0
backend fetch orders delivery status connected logged employee,3.0
show messages scanned products fail success,1.0
implement api call start picking order,3.0
backend add alternative product order,3.0
backend update product list availability outofstock,2.0
user want able add product shopping list adding amount products,5.0
backend import link picking category product category,1.0
backend check orders need picked 1h delivery,3.0
backend get api available orders status neworder,2.0
backend disconnect device currently connected supermarkets employee login,2.0
user want able access store scanner search menu,2.0
user want able unselect product,2.0
user want able clear list,2.0
user want able delete product list,2.0
user want able see list chosen products grouped category,5.0
user want able give permission use phone camera,3.0
user want able see scanned list products grouped category,5.0
user want able move products list shopping cart scanning,8.0
user want able scan product see details,8.0
backend split order update general update supermarket id update,2.0
user want see onboarding outstore scanner,4.0
user want see onboarding shopping cart,4.0
hidedisable accountinstellingen user logged,1.0
add option allow orderpicker get alternative product unavailable,3.0
update products overview order reflect rework changes,2.0
show alerts failed api calls checkout flow,3.0
show view inactive account logging,1.0
fix activate email deeplink email,1.0
fix forgot password flow deeplink email,1.0
ux select one order deliver,5.0
ux delivery detail dropping deliveries,2.0
ux delivery detail collecting deliveries,2.0
frontend change action button dropdown button,0.5
search redesign non ios native cancel button,2.0
user want see content page 3 variants,5.0
user want see suggestions searching product,3.0
user want able search products providing search keyword,3.0
user want add remove product list prodcut details page,2.0
user want see productdetails selecting product,5.0
user want change quantity products added list,3.0
aa user want see products overview choosing products subcategory,5.0
aa user want see products subcategories overview,1.0
user want see products categories overview,2.0
user want see details previous order,2.0
user want see order confirmation,2.0
change time slot order pickupdelivery,0.5
show delivery method time deliverypickup,1.0
user want addchange delivery address,2.0
choose delivery method continue checkout,1.0
show delivery address available delivery,1.0
show total price shopping cart,0.5
user want choose pickup order boons markt choice,2.0
user want log checkout order,2.0
user want checkout shopping cart,1.0
user want add shopping list items shopping cart,2.0
user want see list products shopping cart,2.0
user want open product search shopping cart,0.5
user want see empty state shopping cart,1.0
user want see number items shopping cart tab bar,1.0
user want see number items shopping list tab bar,1.0
backend put api select delivery timeslot,2.0
backend get api delivery timeslots prices,3.0
backend create model delivery timeslot,2.0
frontend create status functionality api,2.0
frontend create pagination functionality,2.0
frontend create secondary menu function,2.0
frontend create secondary menu layout,1.0
frontend create main navigation layout,1.0
backend put api change delivery address,2.0
backend conversion shopping list order,3.0
ui step 1a select preferred time,3.0
ui step 02 select type order deliverypick,2.0
ui step 01 delivering live,2.0
ui prevent checking user doesnt meet minimum price,1.0
ui view total discount freebies,2.0
ux prevent checking user doesnt meet minimum price,2.0
user want able register new account,5.0
user want see confirmation create new password,1.0
user want able create new password,2.0
user want see confirmation reset password,1.0
user want able reset password,2.0
user want able activate boon account,2.0
user ant able login email password,5.0
user ant able choose preferred boon store,2.0
user want get introduced boon application,2.0
user want see loading dialog,2.0
user want see splash screen first time run app,1.0
label want create gui elements,3.0
label want connect boon android project continues integration git,1.0
ux show extra productscosts like statiegeld crates coolbags servicecosts,1.0
ux view total discount freebies,3.0
user want see options shopping list,3.0
user want get feedback scanned product,2.0
user want know scanned product could found,1.0
user want close outstore scanner,0.5
user want close instore scanner,0.5
user want see discount total price everything shopping cart,1.0
user want see list scanned products,1.0
user want see shopping list open instore scanner,3.0
backend device link shopping list,1.0
user want add new product shopping list shopping list view,0.5
user want see empty state shopping list empty,2.0
user want open product scanner searching products,2.0
user want open scanner home page,1.0
user want automatically check item scan store,1.0
user want see errorstate didnt give camera access permission,0.5
user want get product info scanned product,1.0
user want see onboarding instore scanner,4.0
backend shopping list create delete api,3.0
user want see product info scan product,1.0
user want see full screen barcode scanner im store,2.0
user want scan barcode product,3.0
user want checkout scanned products,0.5
user want see onboarding shopping list,4.0
user want see onboarding scanner give required permissions,2.0
backend add lontitudelatitude supermarket locations,3.0
backend product barcode search create get api,2.0
backend shopping list create put api,3.0
backend shopping list create get api,2.0
backend shopping list create post api,3.0
backend shopping cart create put api,2.0
backend shopping cart create get api,3.0
backend shopping cart create post api,2.0
open product detail home page products,2.0
connect product views data model api,3.0
improve navigation bar transition opening product detail page,2.0
component adddelete items shopping listdetail view,2.0
notification order going home pageunder suggestions,1.0
products discount home page layout,1.0
warm welcome product selection block home page,2.0
component adddelete units product,3.0
product collection item loading stateanimation,3.0
create container views managed tab bar,3.0
ui quick access products start shopping,1.0
ux quick access products start shopping,1.0
ui add product shopping cart animation,2.0
create top bar potatoes indicator styling,2.0
validation fields loginnew password layout,3.0
create overlay component remark items first use,8.0
ask user favourite supermarkt,3.0
backend research sync new employee iq,2.0
backend verification consumer account email,3.0
backend update consumer endpoint onboarding,3.0
frontend add validation error handling,3.0
ui introduce user account benefits,2.0
ui show remove product shopping list,2.0
ui show tick list item,2.0
ui show untick list item,2.0
ui introduce user shopping list,2.0
ui show slide interaction info product,3.0
ui show slide interaction removing product,3.0
ui notify user shopping list intergration,3.0
ui create onboarding using overlay style,3.0
ui create short introduction product solvement app,2.0
ux create onboarding account flow chart,3.0
ux create onboarding shoppinglist flow chart,3.0
ux show remove product shopping list,0.5
ux show tick list item,0.5
ux show untick list item,0.5
ux introduce user shopping list,1.0
ux introduce user account benefits,2.0
ux show slide interaction info product,1.0
ux show slide interaction removing product,1.0
ux notify user shopping list intergration,1.0
ux create onboarding using overlay style,4.0
ux create short introduction product solvement app,3.0
backend create iq api endpoint employees,3.0
backend employee implement cms employee data,8.0
ux step 01 delivering live,5.0
ux step 1a select preferred time,5.0
ux step 02 select type order deliverypick,3.0
create contextual notifications boons,2.0
create personal detail view order picker,5.0
beheerderfoutmeldingen bij invoer formulier tonen,2.0
apiberekende kleuren toevoegen aan prijsdata station en cluster,0.5
beheerderemail ontvangen wanneer er gebruikersfeedback wordt verstuurd,0.5
beheerderlogbestandenlogevents linken naar prijzenedit,0.5
beheerderclustering en daily prices op aanvraag herberekenen,0.5
beheerderprijs isvalid optie toevoegen,0.5
beheerdertoevoegen filter op brand listing,0.5
ssh keys aanmaken voor sftp dev acc en prod server om travelcard naar het nieuwe systeem binnen te halen,0.5
openingstijden tonen bij stationdetail weergave,4.0
dataafhandeling tanken met tom aanpassen,8.0
api handling aanpassen voor meerdere calls,8.0
benzinejip flavour aanmaken binnen tanken app,2.0
database structuur opzetten voor benzinejip,1.0
kleurenschema aanpassen aan benzinejip kleurenschema,4.0
nieuwe target opzetten binnen project voor benzinejip,2.0
editor want set cover article article,1.0
editor want add article publication,5.0
editor want add subtitle article,1.0
aedes aedes magazine would like retrieve height width image,1.0
editor want select portrait landscape select image bynder,2.0
editor want depublish article,8.0
editor would like remove header image,3.0
editor want bynder asset view according design,3.0
editor want add intro article,2.0
editor want add quote sharable,2.0
editor want add kader optional image title body,2.0
editor want add link article,1.0
editor want add h2b title alternative,1.0
editor want add h2a title question,1.0
editor want add h2 title standard,5.0
editor want add block article actually save,5.0
afschermen van de server op basis van ip van label en aedes,1.0
biq want expose api enables listing bynder assets,3.0
editor want select publication article resides,2.0
editor want search images name bynder,5.0
editor want set type article,1.0
editor want set order article,2.0
editor want enable article highlighted article,2.0
biq want expose api enables search bynder assets,3.0
external party want receive updates publication deletion,3.0
external party want receive updates publication changes,3.0
external party want receive newly created publication,3.0
research implement sns viable project,5.0
editor want delete publication empty,3.0
ensure possible create paragraph two blocks even initial text,2.0
add possibility remove component button,2.0
create component wrapper handle add remove behaviour specific component types,2.0
split editor two editors component point cursor,2.0
options dropdown delete document list,3.0
editor want able link dossiers aedes article magazine display related articles,3.0
editor want overview publications backend,8.0
schedule article publication model endpoint,5.0
editor want several options im writing text editor last 3 panes,1.0
editor want add images url article,5.0
editor want edit publication,2.0
editor want add new publications image title,8.0
editor want overview articles publication clicked,5.0
editor want schedule publish article datetimepicker,5.0
editor want confirmation modal cancel save draft button leave text editor without saving,3.0
editor want several options im writing text editor first 2 panes,3.0
editor want publish article text editor,1.0
editor want save article draft text editor,2.0
editor want preview article text editor,3.0
editor want able add media button text editor,5.0
editor want write title text article text editor,0.5
editor want select header image article url way,3.0
editor want topbar buttons preview save draft publish link options close text editor,3.0
editor want empty state dont articles draft want see button create new article,0.5
editor want empty state dont published articles want see button create new article,2.0
editor want create new article main overview button,0.5
editor want overview published articles,1.0
editor want overview drafts articles,3.0
editor want second bar contains draft scheduled published click articles main top bar,2.0
editor want overview publications frontend,3.0
editor want top bar link articles publications logo search profile without functionalities,2.0
user want write distinct paper sections containing arguments,3.0
user want write title subtitle introduction,2.0
external party want receive updates article deletion,3.0
editor want add videos youtube article,8.0
editor want add images bynder article,8.0
external party want receive newly created article,3.0
fe create minimal build script deployment,2.0
fe article crud create general stylesheets,2.0
fe article crud delete request api,1.0
fe article crud customization editor plus buttons,4.0
fe article crud rich text editor implementing,2.0
implement document repo metaproperty abstraction,1.0
external party want receive updates article changes,8.0
queries voor het inladen van de dealer pagina optimaliseren ivm performance,1.0
verwijzingen naar nietbestaande dealer detail paginas verwijderen ivm performance en zoekmachine crawlers,1.0
waarde unknown meesturen bij nieuwsbrief addtofavorites koppeling bij niet selecteren geslacht,0.5
als de introtekst te lang bij een artikel wordt die afgebroken de rest van de tekst zou zichtbaar moeten worden als je op het witte pijltje klikt,1.0
pt alleen bij deze taal wordt de datum anders genoteerd 1 december 2015 daar 12012015 ipv 01122015,1.0
zoeken binnen cms op extended attribuut cms title plaats van page title,2.0
meer informatie uit het ingevulde formulier moet de bevestigingsmail komen te staan,2.0
tekst bevestigingsmail warranty aanpassen,1.0
welk document moet ik invullen bij de warranty en wie zorgt voor deze koppeling,2.0
built op homepage inhoudelijke teksten staan wel het cms maar worden niet op website getoond op de ch en sites,2.0
artikelen kunnen uitsluiten van artikeloverzicht,8.0
als zorgboodschap willen wij dat de teksten de bestellingen kloppen zodat gebruikers juist genformeerd worden,1.0
als zorgboodschap willen wij dat de teksten de budgetcoach kloppen zodat gebruikers juist genformeerd worden,1.0
als zorgboodschap willen wij dat de teksten de bestelling kloppen zodat gebruikers juist genformeerd worden,1.0
als zorgboodschap willen wij dat de teksten op de productpaginas kloppen zodat gebruikers juist genformeerd worden,1.0
als zorgboodschap willen wij dat de teksten op de snelbestellijst kloppen zodat gebruikers juist genformeerd worden,1.0
als medewerker wil ik weten hoe ik een image kan maken van een database zodat ik dit kan gebruiken externe tools zoals qlikview,1.0
als zorgboodschap willen bijhouden hoe de gebruiker navigeert op de belangrijkste paginas en populairste producten paginas zodat onze interface kunnen verbeteren,1.0
nieuwe foto implementeren op de inlog pagina,1.0
apollo hotel amsterdam boekbaar maken via externe link oranje knop,3.0
als een gebruiker wilt inloggen maar geen privacy voorwaarden heeft geaccepteerd zal hij doorgestuurd worden naar de privacy voorwaarden page,3.0
een nieuwe page waar de gebruiker de privacy voorwaarden kan accepteren,3.0
toevoegen checkbox inschrijven nieuwsbrief,2.0
checkbox privacy voorwaarden uitbreiden met opslaan datum akkoord privacy verklaring met ipadres,1.0
add html5jsonld organisation description markup,2.0
export images sending apollo,4.0
split css js load necessary code fold,8.0
automatically add 301 redirect urls capital,4.0
mura bij het doorgeven van een reservering aan iq tevens de tijdelijk opgeslagen rate plan gegevens id meesturen,1.0
mura bij het doorgeven van een reservering aan iq doorgeven het gaat om een ingelogde nietingelogde gebruiker,1.0
mura bij het weergeven van de datums en prijzen voor de booking bar de kortingsprijs niet meer lokaal berekenen maar beide prijzen vanvoor uit iq ophalen,3.0
mura bij het ophalen van de datums en prijzen voor de booking bar tevens de rate plan gegevens id ophalen en tijdelijk opslaan de html,3.0
mura bij het ophalen van de datums en prijzen voor de booking bar doorgeven het gaat om een ingelogde nietingelogde gebruiker,1.0
mura bij het weergeven van de prijzen voor de zoekresultaten de kortingsprijs niet meer lokaal berekenen maar beide prijzen vanvoor uit iq ophalen,3.0
mura bij het ophalen van de prijzen voor de zoekresultaten doorgeven het gaat om een ingelogde nietingelogde gebruiker,1.0
mura bij het weergeven van de prijzen voor het hoteloverzicht de kortingsprijs niet meer lokaal berekenen maar beide prijzen vanvoor uit iq ophalen,3.0
mura bij het ophalen van de prijzen voor het hoteloverzicht doorgeven het gaat om een ingelogde nietingelogde gebruiker,1.0
iq bij het ontvangen van een reservering vanuit mura de rate plan gegevens verwerken en de kortingscode toevoegen aan de redirect url indien nodig,5.0
iq bij het terugkoppelen van de datums en prijzen voor de booking bar van mura aparte prijzen terugkoppelen voor ingelogde en nietingelogde gebruikers,3.0
iq bij het terugkoppelen van de datums en prijzen voor de booking bar van mura tevens de rate plan gegevens id terugkoppelen,1.0
iq bij het terugkoppelen van de prijzen voor de zoekresultaten van mura aparte prijzen terugkoppelen voor ingelogde en nietingelogde gebruikers,3.0
iq bij het terugkoppelen van de prijzen voor het hoteloverzicht van mura aparte prijzen terugkoppelen voor ingelogde en nietingelogde gebruikers,3.0
iq bij het ophalen van de beschikbare datums en prijzen uit travelclick elke 15 minuten aparte cache opbouwen voor ingelogde en nietingelogde gebruikers,5.0
iq bij het ophalen van de beschikbare datums en prijzen uit travelclick elke 15 minuten rate plan id isloginonly gegevens ophalen en opslaan,3.0
iq bij het ophalen van de hotelgegevens uit travelclick elke 24 uur bijhouden welke alleen voor ingelogde gebruikers zijn,5.0
iq bij het ophalen van de hotelgegevens uit travelclick elke 24 uur rate plan id ophalen en opslaan,3.0
validatie op wachtwoord herstellen pagina ontbreekt email verplicht en geldige email,0.5
validatie afdwingen via backend alle verplichte velden ed,3.0
als gebruiker wil ik als ik ingelogd ben een melding beeld zien als ik mijn account nog niet heb geactiveerd,3.0
als gebruiker wil ik op de contactpagina kunnen zien dat de klantenservice ook via whatsapp bereikbaar,2.0
als beheerder wil ik mura een lijst kunnen exporteren met hierin alle geregistreerde gebruikers,3.0
als beheerder wil ik het cms de kortingscode kunnen aanpassen,0.5
als beheerder wil ik het cms het kortingspercentage kunnen aanpassen,1.0
als gebruiker wil ik zien wat de nieuwe prijs na verrekening van de korting,2.0
als gebruiker wil ik kunnen zien wat de oorspronkelijke prijs van een boeking,0.5
als gebruiker wil ik mijn gegevens kunnen aanpassen bijvoorbeeld als ik mijn naam verkeerd gespeld heb,2.0
als gebruiker wil ik een nieuw wachtwoord kunnen aanvragen als ik mijn huidige vergeten ben,3.0
als gebruiker wil ik nadat ik mijn account geactiveerd heb direct ingelogd zijn,0.5
als gebruiker wil ik mijn account activeren door te klikken op de link die ik via de email krijg,3.0
als beheerder wil ik dat bezoekers een juiste email invoeren zodat de gebruikersdatabase relevant blijft,0.5
als beheerder wil ik dat de gegevens bij registratie gevalideerd worden met de bijbehorende meldingen wanneer deze niet volgens specificatie ingevoerd zodat de gebruikersdatabase relevant blijft,1.0
als bezoeker wil ik kunnen inloggen op de apollo website zodat ik x korting kan ontvangen,2.0
als beheerder wil ik spam voorkomen op het registratie formulier zodat de user gebruikersdatabase relevant blijft,2.0
als bezoeker wil ik kunnen registreren op de apollo website zodat ik kan inloggen,5.0
fe fix pratical info adding deposit icon loop,1.0
fe homepage blocks white text image behind fix like events page,0.5
fe add scroll selecting sight map omgeving,0.5
instagram gallery weghalen username van account,0.5
fe check plusamountdesktop 1 hotel room gallery,0.5
fe top tripadvisor logo restaurant detail page close list hotels,0.5
fe de hotel search contact form displays numbers instead city names,0.5
fem mobile menu make logo clickable,0.5
fem font size price lower,0.5
make multiple calls tripadvisor exceding 10 location ids,1.0
review slides sometimes flicker sliding mobile,2.0
fe opening time table doesnt look ok,0.5
fe update review cards mutliple click areas,0.5
add boolean review array ta,0.5
adjust instagram service getting content,2.0
add tripadvidor attributes meet quidelines,0.5
algemeen email adres mura plaatsen en toevoegen aan het contactformulier,1.0
add slash urls parsed frontend,1.0
fe move modal close button right desktop,0.5
fe check mobile scrolling cards,1.0
fe add tooltip bookingbar lagere prijs,1.0
bemura add tooltip lagere prijs bookingbar translation file,1.0
fe open bookingbar step 2 hotel detailpage,1.0
bemura change cta button text hotel rooms,0.5
fe implement redesign event page mobile desktop,1.0
design design mobile view events,2.0
fe templating new design design,0.5
bemura get hotelname review via related content,0.5
design check add hotelname review,0.5
fe templatehtml bekend van card,0.5
bemura retrieve featured reviews homepage,0.5
bemura add new restaurant review type mura backend,2.0
bemura retrieve reviews related content restaurants detail page,1.0
bemura copy paste hotel reviews controller folder mura adjustments,2.0
design create rating card restaurants,1.5
design create new type card reviews bekend van,1.5
fe add statement change three icons linkage type,0.5
bemura send linkage type frontend,0.5
bemura add 9 extended attr hotel page 3 photo extended attr,2.0
bemura send correct usp photo based linkage type,1.0
fe hooking dropdown search bar javascript contactpage,2.0
